sample_id,t,trafo_index,loading_pct
s0058,92,0,66.370094
s0058,93,0,75.51272
s0058,94,0,70.24055
s0058,95,0,65.81187
s0059,0,0,52.84728
s0059,1,0,54.259808
s0059,2,0,49.24742
s0059,3,0,44.67088
s0059,4,0,55.38893
s0059,5,0,50.7764
s0059,6,0,50.48351
s0059,7,0,56.0734
s0059,8,0,56.239414
s0059,9,0,60.700325
s0059,10,0,65.74881
s0059,11,0,63.633553
s0059,12,0,68.01595
s0059,13,0,64.757996
s0059,14,0,66.25363
s0059,15,0,66.53272
s0059,16,0,68.66346
s0059,17,0,61.422592
s0059,18,0,66.10569
s0059,19,0,64.030525
s0059,20,0,67.681725
s0059,21,0,66.189705
s0059,22,0,64.5689
s0059,23,0,66.324356
s0059,24,0,66.97621
s0059,25,0,62.173813
s0059,26,0,67.26598
s0059,27,0,60.963516
s0059,28,0,71.011
s0059,29,0,66.47745
s0059,30,0,57.73506
s0059,31,0,64.66086
s0059,32,0,58.95263
s0059,33,0,56.20295
s0059,34,0,51.31622
s0059,35,0,51.175884
s0059,36,0,53.22901
s0059,37,0,53.36566
s0059,38,0,60.86589
s0059,39,0,57.49986
s0059,40,0,61.79826
s0059,41,0,56.202225
s0059,42,0,53.884125
s0059,43,0,49.795864
s0059,44,0,54.332355
s0059,45,0,35.52513
s0059,46,0,29.013224
s0059,47,0,48.053814
s0059,48,0,50.374184
s0059,49,0,52.99697
s0059,50,0,47.338993
s0059,51,0,43.35399
s0059,52,0,48.54403
s0059,53,0,59.175064
s0059,54,0,48.249718
s0059,55,0,51.120567
s0059,56,0,57.36497
s0059,57,0,66.56882
s0059,58,0,54.52566
s0059,59,0,63.49118
s0059,60,0,63.8483
s0059,61,0,58.47605
s0059,62,0,72.15086
s0059,63,0,73.04587
s0059,64,0,65.115974
s0059,65,0,68.83086
s0059,66,0,69.074684
s0059,67,0,59.305252
s0059,68,0,65.35018
s0059,69,0,63.01622
s0059,70,0,57.264217
s0059,71,0,56.759342
s0059,72,0,60.451496
s0059,73,0,69.26405
s0059,74,0,77.31134
s0059,75,0,79.52607
s0059,76,0,79.53703
s0059,77,0,79.644585
s0059,78,0,76.86347
s0059,79,0,79.56311
s0059,80,0,80.03246
s0059,81,0,78.07018
s0059,82,0,63.378
s0059,83,0,64.06313
s0059,84,0,68.59403
s0059,85,0,70.17692
s0059,86,0,64.906746
s0059,87,0,54.72973
s0059,88,0,62.300404
s0059,89,0,60.20708
s0059,90,0,54.233593
s0059,91,0,63.036972
s0059,92,0,69.72467
s0059,93,0,66.22646
s0059,94,0,67.37183
s0059,95,0,69.56604
s0060,0,0,57.869476
s0060,1,0,43.312527
s0060,2,0,45.073586
s0060,3,0,47.853268
s0060,4,0,49.662086
s0060,5,0,48.948086
s0060,6,0,55.77316
s0060,7,0,55.22997
s0060,8,0,60.0536
s0060,9,0,58.940758
s0060,10,0,61.683594
s0060,11,0,61.04786
s0060,12,0,65.45202
s0060,13,0,63.77698
s0060,14,0,62.141716
s0060,15,0,67.84322
s0060,16,0,64.570404
s0060,17,0,69.402916
s0060,18,0,63.765892
s0060,19,0,63.57431
s0060,20,0,68.6461
s0060,21,0,65.3352
s0060,22,0,61.33584
s0060,23,0,71.99261
s0060,24,0,70.45279
s0060,25,0,70.7192
s0060,26,0,73.742874
s0060,27,0,62.62797
s0060,28,0,71.47739
s0060,29,0,64.091644
s0060,30,0,61.300484
s0060,31,0,62.384277
s0060,32,0,59.855045
s0060,33,0,53.786728
s0060,34,0,59.804512
s0060,35,0,52.72174
s0060,36,0,54.085236
s0060,37,0,52.657078
s0060,38,0,57.801716
s0060,39,0,40.66059
s0060,40,0,61.282406
s0060,41,0,43.999733
s0060,42,0,50.93637
s0060,43,0,50.26092
s0060,44,0,62.791153
s0060,45,0,52.817196
s0060,46,0,46.43631
s0060,47,0,50.834927
s0060,48,0,37.308964
s0060,49,0,49.947567
s0060,50,0,50.855644
s0060,51,0,52.81023
s0060,52,0,60.380962
s0060,53,0,47.56319
s0060,54,0,51.923855
s0060,55,0,61.48493
s0060,56,0,60.351772
s0060,57,0,60.060406
s0060,58,0,53.6666
s0060,59,0,68.83626
s0060,60,0,59.970306
s0060,61,0,65.79799
s0060,62,0,71.61778
s0060,63,0,73.936485
s0060,64,0,61.722496
s0060,65,0,65.641556
s0060,66,0,65.00472
s0060,67,0,65.39341
s0060,68,0,69.9826
s0060,69,0,64.724945
s0060,70,0,58.60252
s0060,71,0,63.728413
s0060,72,0,59.585354
s0060,73,0,71.859055
s0060,74,0,78.57538
s0060,75,0,79.84468
s0060,76,0,79.43622
s0060,77,0,79.64948
s0060,78,0,77.15542
s0060,79,0,79.62606
s0060,80,0,79.291374
s0060,81,0,78.867004
s0060,82,0,61.399055
s0060,83,0,66.30428
s0060,84,0,65.05869
s0060,85,0,72.76783
s0060,86,0,58.587837
s0060,87,0,58.694107
s0060,88,0,64.19003
s0060,89,0,59.100227
s0060,90,0,55.602314
s0060,91,0,76.54049
s0060,92,0,62.802925
s0060,93,0,63.350983
s0060,94,0,65.24622
s0060,95,0,69.79164
s0061,0,0,57.512817
s0061,1,0,48.198368
s0061,2,0,49.263012
s0061,3,0,42.024303
s0061,4,0,56.78458
s0061,5,0,60.116035
s0061,6,0,50.088028
s0061,7,0,58.864956
s0061,8,0,58.751846
s0061,9,0,56.44064
s0061,10,0,61.031654
s0061,11,0,62.15336
s0061,12,0,68.143684
s0061,13,0,60.42196
s0061,14,0,62.494473
s0061,15,0,67.06724
s0061,16,0,64.188736
s0061,17,0,61.60283
s0061,18,0,61.38481
s0061,19,0,70.53433
s0061,20,0,66.51109
s0061,21,0,63.148018
s0061,22,0,60.083435
s0061,23,0,68.092766
s0061,24,0,69.451706
s0061,25,0,65.16472
s0061,26,0,70.801476
s0061,27,0,61.723557
s0061,28,0,72.50216
s0061,29,0,67.91104
s0061,30,0,58.05996
s0061,31,0,61.86852
s0061,32,0,58.98381
s0061,33,0,57.286495
s0061,34,0,55.33268
s0061,35,0,52.18632
s0061,36,0,58.99435
s0061,37,0,55.30556
s0061,38,0,57.63959
s0061,39,0,62.100502
s0061,40,0,54.153435
s0061,41,0,53.286587
s0061,42,0,52.33898
s0061,43,0,35.405323
s0061,44,0,56.856297
s0061,45,0,46.44568
s0061,46,0,44.39912
s0061,47,0,42.964836
s0061,48,0,58.886395
s0061,49,0,60.0708
s0061,50,0,47.001724
s0061,51,0,53.31391
s0061,52,0,55.989677
s0061,53,0,53.38891
s0061,54,0,54.7515
